fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.010186340590506235,0.9994501264709117,0.01509744842226155,0.9968051118210862,0.9993470461785051,0.9978494623655915,0.9994501347698843,0.9968098641120918
2,Sub19,Sub11_Sub22,0.0009731495435637833,0.999780316344464,0.11599828656762838,0.9648829431438127,0.9997820408309749,0.9743027591349739,0.9997803221405792,0.9650727628021522
3,Sub04,Sub15_Sub00,0.0011596488843326985,0.99966982170372,0.18186168229440228,0.9590163934426229,0.9996355120264728,0.9463150018705574,0.9996698281183078,0.9586328523387595
4,Sub15,Sub07_Sub21,0.0026622852435705113,0.9992322035757376,0.03009210163145326,0.9851485148514851,0.9991296791298657,0.9822875743630037,0.9992322007245207,0.9850796892365811
5,Sub07,Sub18_Sub15,0.0017064093479513592,0.9994516341302917,0.06367188058977717,0.9800332778702163,0.9993485806476669,0.9735642135642135,0.9994516116263306,0.9799393795425683
6,Sub11,Sub04_Sub09,0.0038456187967697165,0.9985693848354793,0.11179652890928651,0.960127591706539,0.9985388358570689,0.9479166666666666,0.9985693802917049,0.9591003159718028
7,Sub23,Sub17_Sub03,0.0024075858708548603,0.9991202990983066,0.7371079492575519,0.8547854785478548,0.9991943252636734,0.8070175438596491,0.9991202961129331,0.8450937079602312
8,Sub09,Sub02_Sub20,0.0012067429921775,0.9994503078276166,0.16158029946927854,0.9636363636363636,0.9994185938367744,0.9549811676082861,0.9994503270668341,0.9631342029739304
9,Sub17,Sub03_Sub19,0.0006298247662607855,0.9998901340364755,0.1124770501969806,0.9701492537313433,0.9999256118425947,0.9767698636068413,0.9998901397733846,0.9704204165631967
10,Sub22,Sub18_Sub14,0.01261008760002051,0.9963875205254515,0.06862731389410329,0.98,0.9962281811952107,0.9745857497439362,0.9963877480479223,0.9799419990293969
11,Sub01,Sub02_Sub22,0.001333862902897095,0.9995625546806649,0.9066109910552769,0.8610634648370498,0.9995636455742839,0.8263822378629605,0.9995625309379932,0.8541061588667846
12,Sub18,Sub03_Sub20,0.001208830836583755,0.9997795657445167,0.09536065973898075,0.9718543046357616,0.9997103940785528,0.9637937124690922,0.9997795664567418,0.9714693672745541
13,Sub02,Sub03_Sub17,0.002588082197613479,0.9992306001318971,3.1338303122669458,0.6046511627906976,0.9991293432456465,0.4761403508771929,0.9992305785042375,0.5431821777336727
14,Sub21,Sub18_Sub09,0.0016510224064830738,0.9995611629182666,0.36557759070419704,0.915702479338843,0.9994207110336143,0.890179211469534,0.9995611410063443,0.9113906902229768
15,Sub24,Sub02_Sub01,0.0003461099280926405,1.0,0.01582590265404633,0.9983606557377049,1.0,0.9978070175438596,1.0,0.9983592964804032
16,Sub14,Sub11_Sub17,0.0015683215840819774,0.9996706553957624,0.117132364702411,0.9779661016949153,0.9996371397427559,0.9796934865900383,0.9996706618052956,0.9779942303697592
17,Sub00,Sub03_Sub14,0.000931017034027193,0.9998899405679067,3.8283280968666076,0.4194577352472089,0.9999255952380953,0.44788536947400415,0.9998899463703167,0.4121159958467325
18,Sub03,Sub04_Sub20,0.01759169757599626,0.9938237564795412,0.23629321120679378,0.9297124600638977,0.993565717218209,0.9172653735153736,0.9938235894286027,0.929413159809827
