fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.5695473910211684,0.7095568019355548,3.019386187195778,0.3913738019169329,0.7063621528028953,0.3381444720154398,0.7121688497605448,0.364131619900268
2,Sub19,Sub11_Sub22,0.669547085578625,0.6476274165202109,1.2495575964450836,0.38461538461538464,0.6214855842275061,0.2903803131991052,0.644869770111307,0.33178571930281453
3,Sub04,Sub15_Sub00,0.5750886888151437,0.700528285274048,2.580064707994461,0.25081967213114753,0.6915317773842053,0.3146773861059575,0.702667176205498,0.14455527886628292
4,Sub15,Sub07_Sub21,0.41194907935349256,0.7963145771635406,3.1695302963256835,0.14521452145214522,0.7937953550636072,0.18333333333333335,0.7984833798940925,0.06695770441597475
5,Sub07,Sub18_Sub15,0.5798622396859255,0.6991664838780435,1.3614512622356414,0.5108153078202995,0.7025967685588043,0.5013788680455348,0.7020935948553301,0.46070434529887294
6,Sub11,Sub04_Sub09,0.5910589823000868,0.6758005942555299,0.994686633348465,0.529505582137161,0.6791084209541626,0.376008064516129,0.6770434429394173,0.3995773117911289
7,Sub23,Sub17_Sub03,0.5819375304492204,0.7015614691005059,0.9795220613479614,0.5346534653465347,0.6770092621068794,0.3859358661554549,0.6989354873908018,0.42446321404609616
8,Sub09,Sub02_Sub20,0.604473981198731,0.6949208443271768,2.10228324085474,0.484297520661157,0.6852953791064342,0.33311911487758944,0.6962301072972326,0.3542205483676384
9,Sub17,Sub03_Sub19,0.5521974088428737,0.7223687101735882,3.5538433715701103,0.6766169154228856,0.6980922196373195,0.609353635948137,0.7209509668187967,0.6167162546291992
10,Sub22,Sub18_Sub14,0.596418621656778,0.7068418171866447,1.607021726667881,0.4766666666666667,0.6963623698184681,0.3253095112362847,0.7087715142085225,0.34501246105919003
11,Sub01,Sub02_Sub22,0.6096891254395038,0.6770559930008749,1.9076820261776448,0.4699828473413379,0.6638980940822026,0.328537170263789,0.6783321472637429,0.30491302581305
12,Sub18,Sub03_Sub20,0.6260229758393596,0.6874242257246777,1.1769868701696395,0.597682119205298,0.6492463063820374,0.5328802099819409,0.6820526204094058,0.5938782449574996
13,Sub02,Sub03_Sub17,0.5859048118541291,0.7024620795779292,0.8140323370695114,0.6428571428571429,0.6874079749353612,0.5892982456140351,0.7017100597576651,0.5887548021468465
14,Sub21,Sub18_Sub09,0.5902449267727512,0.6844761382336807,2.07327380925999,0.5950413223140496,0.6822768328539768,0.5288888888888889,0.6866208834952884,0.5085636449894627
15,Sub24,Sub02_Sub01,0.5827317938104376,0.7041821764834684,1.327901118993759,0.5295081967213114,0.695503257280131,0.4278594212804739,0.7050652737415317,0.467152561874931
16,Sub14,Sub11_Sub17,0.6219841310611138,0.6853661214183774,0.7382875978946686,0.5915254237288136,0.6676034396104619,0.46551724137931033,0.6836518982061484,0.5724108354728967
17,Sub00,Sub03_Sub14,0.49357830575654205,0.7814219678626458,2.6837680719792845,0.42424242424242425,0.7498961951801997,0.2888165038002172,0.7793571858449623,0.3075381918357125
18,Sub03,Sub04_Sub20,0.4936787081016621,0.7571412815705305,2.4179697483778,0.38338658146964855,0.7425631855478806,0.25641025641025644,0.7591091687275722,0.2924611575025192
