metric,mean,std
train_acc,70.74564990937237,3.704516579334116
test_acc,47.88224942250189,13.45245241343882
train_bal_acc,69.38908097518073,3.8600755111762677
test_bal_acc,39.31026946139931,12.063584409149735
train_f1_acc,70.76729737182144,3.7537659191067663
test_f1_acc,39.68776067927991,15.082047817289116
train_loss,0.5742175437520857,0.058101585259342156
test_loss,1.8754027035504501,0.8694108640907204
