fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.03339501063520503,0.9901022764764105,0.11745536674279719,0.9568690095846646,0.9888163224615868,0.9529225255031707,0.990099210796965,0.9564982475449378
2,Sub19,Sub11_Sub22,0.060199402699557446,0.9848418277680141,1.4619885608553886,0.6789297658862876,0.9848467679643722,0.784131245339299,0.9848483546586156,0.6662599845959957
3,Sub04,Sub15_Sub00,0.005648674590932861,0.9982390490865067,1.813048305362463,0.7901639344262295,0.9978202268350076,0.7786023500309215,0.9982388265694673,0.7912716579454984
4,Sub15,Sub07_Sub21,0.007546289238638969,0.998025666337611,0.10406083416601178,0.966996699669967,0.9976787756193773,0.9580849889624724,0.9980252013155929,0.9669488240551926
5,Sub07,Sub18_Sub15,0.019209288532793935,0.9944066681289756,0.34324368272937134,0.9068219633943427,0.9941100079158592,0.8782683982683982,0.9944065149033537,0.9025857764708448
6,Sub11,Sub04_Sub09,0.01045977582574599,0.996918675030263,0.20130556914227782,0.9728867623604466,0.9966432105875297,0.9666132478632479,0.9969183467257694,0.9725822392869242
7,Sub23,Sub17_Sub03,0.02010824940063887,0.9930723553991643,2.110915967467008,0.6782178217821783,0.9926503399117538,0.5723684210526315,0.9930728212192486,0.6031748434256652
8,Sub09,Sub02_Sub20,0.021906737910790577,0.9938434476693052,1.206996002793312,0.7669421487603306,0.9934552741037894,0.6924435028248587,0.9938429246627539,0.7221157599438813
9,Sub17,Sub03_Sub19,0.04786689660492508,0.9954954954954955,0.2813586417585611,0.9519071310116086,0.9954113902915673,0.9621866204806234,0.9954958026634042,0.9526677013133293
10,Sub22,Sub18_Sub14,0.01233004351363181,0.9974822112753148,0.2232678972184658,0.96,0.9970380443073404,0.9699213733757528,0.9974818868812438,0.9604235425452623
11,Sub01,Sub02_Sub22,0.009807200249472063,0.9969378827646544,6.633689763210714,0.7289879931389366,0.996807655817222,0.6773248068212098,0.9969377602680973,0.6807596422808115
12,Sub18,Sub03_Sub20,0.006752181563749384,0.9980160917006503,0.573977729678154,0.8692052980132451,0.9978863730844677,0.8546891557753443,0.9980162223857002,0.8639527846815824
13,Sub02,Sub03_Sub17,0.017152244320540275,0.9948340294570235,1.754262101650238,0.6378737541528239,0.9948956674179117,0.5311403508771929,0.9948336892825729,0.59340677889846
14,Sub21,Sub18_Sub09,0.003880544337638033,0.9991223258365332,0.18606984477955849,0.9487603305785124,0.9990549219291615,0.9364516129032259,0.9991223741133697,0.9473524846309563
15,Sub24,Sub02_Sub01,0.0072957022857735865,0.9973724545653602,0.018715843721292914,0.9950819672131147,0.9972411192592286,0.9956140350877193,0.9973726995788973,0.9950857873413109
16,Sub14,Sub11_Sub17,0.011437464414888786,0.9967065539576243,0.1450747989118099,0.9576271186440678,0.9964431308252477,0.9616091954022988,0.996706394396008,0.957774262565984
17,Sub00,Sub03_Sub14,0.012208095299978544,0.9965881576051068,9.165386056900024,0.37799043062200954,0.9963571066724562,0.3975118715905969,0.996587399259026,0.30548089675541706
18,Sub03,Sub04_Sub20,0.006957705818447874,0.99834564905702,0.4219484475674108,0.8945686900958466,0.9979641805216168,0.8693209568209568,0.9983455405263477,0.8925157903096244
