metric,mean,std
train_acc,99.55750454228352,0.3502045881205208
test_acc,83.55461566297006,16.424381064393494
train_bal_acc,99.52844730847497,0.3568707339334813
test_bal_acc,81.88447032766622,17.744443790403825
train_f1_acc,99.5575109455913,0.3501098720777153
test_f1_acc,81.83809446995379,18.74227155683747
train_loss,0.017453417069074953,0.015307242962228648
test_loss,1.4868203008141587,2.4675422403775764
