fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.34126480038349444,0.8527438689101506,0.558582729101181,0.7667731629392971,0.8328762388227791,0.7678660049627791,0.85174917431788,0.7683526241372004
2,Sub19,Sub11_Sub22,0.3687364637226492,0.836335676625659,1.050625129789114,0.4866220735785953,0.8075319909000723,0.4590454884414616,0.8336239043010707,0.512830098400164
3,Sub04,Sub15_Sub00,0.3256389266798194,0.8686990975126568,2.000443661212921,0.5327868852459017,0.8391954196306548,0.4055864770150484,0.8675900598259146,0.4202051008833824
4,Sub15,Sub07_Sub21,0.26575990938223326,0.8927278710102007,2.6377936340868473,0.32673267326732675,0.8758453789342523,0.23744878774273206,0.8918101592378868,0.2684115082004019
5,Sub07,Sub18_Sub15,0.3194091569085221,0.8653213423996491,0.8024054646492005,0.653910149750416,0.8390141862806343,0.5482411415744749,0.8633225826180393,0.6456642816439816
6,Sub11,Sub04_Sub09,0.40446983561129635,0.827775943655772,0.6702647179365158,0.7129186602870813,0.7897185815332689,0.706903087951475,0.8234214875890887,0.7191907805495749
7,Sub23,Sub17_Sub03,0.28598683499372923,0.8849791071035847,0.9051734131062403,0.6848184818481848,0.8689326435712358,0.5822295805739515,0.8843791463628208,0.623406978727821
8,Sub09,Sub02_Sub20,0.16144263259806,0.9367854001759015,10.608664311468601,0.21322314049586777,0.9308248783514655,0.14985404896421844,0.9366360751864792,0.21562881741948775
9,Sub17,Sub03_Sub19,0.28536186393324314,0.8824434190287849,0.9506089687347412,0.7180762852404643,0.8644591499497135,0.6837699357725336,0.881703694897841,0.7206866955776272
10,Sub22,Sub18_Sub14,0.2501715197638198,0.8962233169129721,1.3749651029706,0.7983333333333333,0.8815466985330364,0.7338398787590962,0.8955213734191814,0.7626419243493543
11,Sub01,Sub02_Sub22,0.2971160152366945,0.8783902012248469,1.2618830591323786,0.7152658662092625,0.8621032276576149,0.6420619953985213,0.8775418097922224,0.6446142674338409
12,Sub18,Sub03_Sub20,0.2887901713100957,0.8870274440648077,2.440666374564171,0.5463576158940397,0.8716758485442794,0.476915672341317,0.886729419142709,0.5284580069654538
13,Sub02,Sub03_Sub17,0.35840130936015735,0.8560123103978896,0.9262640237808227,0.6694352159468439,0.8343226078273814,0.5878654970760233,0.8549901187190622,0.6736067443431647
14,Sub21,Sub18_Sub09,1.0444437736397856,0.49325287986834887,1.0242107152938842,0.49586776859504134,0.3333333333333333,0.3333333333333333,0.32586363204585944,0.328752111775718
15,Sub24,Sub02_Sub01,0.3481138312108033,0.8550470768557039,0.6518213808536529,0.760655737704918,0.8355025739957349,0.69315333789018,0.853781129634851,0.7482948462285414
16,Sub14,Sub11_Sub17,0.2471078755659657,0.8984520803600834,8.893218994140625,0.13559322033898305,0.8803865548130793,0.09839080459770115,0.8974477522966317,0.13183584018465547
17,Sub00,Sub03_Sub14,0.49529518522846866,0.7980409421087388,3.702348530292511,0.2025518341307815,0.7519878962223187,0.22727136814103574,0.7923463310534764,0.16483442207993382
18,Sub03,Sub04_Sub20,0.2588035800612309,0.8941215396492777,2.634256422519684,0.1597444089456869,0.8739129919576039,0.13651487401487403,0.8929349622704427,0.157910636379073
