metric,mean,std
train_acc,85.02433065480571,9.441547488469002
test_acc,53.22036952084459,22.85445492898648
train_bal_acc,82.073167782547,12.797753371078116
test_bal_acc,47.057173969726435,22.491223149700048
train_f1_acc,83.95218229284143,13.223993732064883
test_f1_acc,50.19625380710765,23.299782413394215
train_loss,0.3525729825327815,0.18701684614157493
test_loss,2.394122035201872,2.829157699353778
