fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.08431951683532032,0.9734960958979435,9.066237425804138,0.4712460063897764,0.9726644979329686,0.44245933278191335,0.97354773830241,0.4644270750788876
2,Sub19,Sub11_Sub22,0.035884796861662634,0.9876977152899824,2.6541448934469374,0.6989966555183946,0.9874790242993406,0.6441461595824012,0.9877015924578645,0.6510128456456625
3,Sub04,Sub15_Sub00,0.03861222393863218,0.9888839973585736,2.557890648906323,0.5114754098360655,0.9884611129404751,0.3703703703703704,0.9888895898293693,0.38527101966869826
4,Sub15,Sub07_Sub21,0.07525273960911566,0.9759789404409345,0.05081890281289816,0.9834983498349835,0.9754184842751425,0.9820268361581922,0.9760249207593439,0.9835381701917749
5,Sub07,Sub18_Sub15,0.049947300304969154,0.9870585654748848,2.676494650123641,0.7354409317803661,0.9866186167848291,0.6610549943883277,0.9870609584059014,0.6531081418891992
6,Sub11,Sub04_Sub09,0.04721731578432758,0.9861340376361836,2.243547254614532,0.722488038277512,0.9859014607794002,0.656784188034188,0.9861434229211581,0.6557822680919679
7,Sub23,Sub17_Sub03,0.03821991805711554,0.9895535517923906,2.7200280010700224,0.7046204620462047,0.9894302680221184,0.6412222609503891,0.9895563160821218,0.652901769461099
8,Sub09,Sub02_Sub20,0.09255045039268832,0.974934036939314,2.3617501157103105,0.7338842975206612,0.9748381417586413,0.6683968926553673,0.9749930832282979,0.6553550438650491
9,Sub17,Sub03_Sub19,0.09660956007428467,0.972753241045924,2.0808530747890472,0.6832504145936982,0.9718454772284213,0.5965846383296047,0.9728415303863632,0.6387261975092406
10,Sub22,Sub18_Sub14,0.09009444180669056,0.9742747673782156,0.1274780625011772,0.9466666666666667,0.9730265280626309,0.9442122708175571,0.9743127272207194,0.9467389624724062
11,Sub01,Sub02_Sub22,0.03948532372143947,0.9884076990376203,0.7333969341067131,0.8816466552315609,0.9883091848362754,0.9143273616400998,0.9884130645189847,0.8838817362693863
12,Sub18,Sub03_Sub20,0.04133137291572778,0.9851206877548772,2.3282297065459714,0.6937086092715232,0.9823456456050089,0.6319027434357706,0.9851077464539253,0.6034488181695151
13,Sub02,Sub03_Sub17,0.030914995799927663,0.9920861727852275,2.371324785426259,0.6943521594684385,0.992196210910466,0.6121929824561404,0.9920941463070605,0.6862400484861244
14,Sub21,Sub18_Sub09,0.06361072368195488,0.9820076796489303,0.2424292517825961,0.9421487603305785,0.9820906275348934,0.9494623655913977,0.9820353242378599,0.9421248827358775
15,Sub24,Sub02_Sub01,0.03935071836329169,0.9882855266038976,0.07010645475238561,0.978688524590164,0.9880834498681562,0.9750370243791298,0.9882923191477151,0.9786448839293267
16,Sub14,Sub11_Sub17,0.04292351238998688,0.9873751235042266,1.1427169397240504,0.8016949152542373,0.9871087136250893,0.7421455938697319,0.9873782523373323,0.753508910120377
17,Sub00,Sub03_Sub14,0.026263737027913753,0.9921857803213735,3.090768337249756,0.620414673046252,0.9915522325951658,0.6781300080817368,0.9921852942926593,0.6107120916293587
18,Sub03,Sub04_Sub20,0.05084985383117283,0.9851108415131796,1.1971517346799374,0.7635782747603834,0.9846472078573952,0.6929272116772117,0.9851213906896897,0.758424951321837
