fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.04870701828886839,0.9914219729462224,6.275759327088599,0.5287539936102237,0.9907364064632563,0.5267576509511994,0.9914236460923332,0.5002732054356732
2,Sub19,Sub11_Sub22,0.02520951854758668,0.9925307557117751,0.11628828394952392,0.9682274247491639,0.9916555208549257,0.9577777777777777,0.9925327990895959,0.9681512434008951
3,Sub04,Sub15_Sub00,0.012888753654383628,0.9951573849878934,3.1630358016118407,0.6918032786885245,0.9945355624851387,0.6322407750979179,0.9951579942009965,0.6239621061057986
4,Sub15,Sub07_Sub21,0.017035941687783787,0.9949544806405616,0.025495564109769477,0.9917491749174917,0.9949778926874085,0.9893349889624724,0.9949568604976127,0.9917449399667735
5,Sub07,Sub18_Sub15,0.024211446797374272,0.9935292827374425,0.1018528639849933,0.961730449251248,0.9931006457330712,0.9492929292929292,0.9935329431165107,0.961480521276349
6,Sub11,Sub04_Sub09,0.01898370952547108,0.994277539341917,0.6536466034803198,0.8405103668261563,0.9941647996143619,0.8058760683760684,0.9942794149696355,0.8289455340464748
7,Sub23,Sub17_Sub03,0.0164246942160669,0.9964811963932263,0.5946775401942432,0.83003300330033,0.9964992939508112,0.7926397118624374,0.9964842661375116,0.8334619477607855
8,Sub09,Sub02_Sub20,0.0346040876233833,0.9931838170624451,0.15623763046751266,0.9619834710743802,0.9930130050026409,0.9663841807909604,0.9931891124810074,0.962378578761539
9,Sub17,Sub03_Sub19,0.021421147264960267,0.994506701823775,0.7413153130790306,0.8623548922056384,0.9936969586482726,0.8224642178441702,0.9945068762734497,0.8506659994751614
10,Sub22,Sub18_Sub14,0.018155388314670954,0.9939792008757526,0.38935425554664105,0.8616666666666667,0.9932102466588216,0.8962904036257284,0.9939817309029464,0.8624255473994604
11,Sub01,Sub02_Sub22,0.01763398780498061,0.9957349081364829,1.5816361661227347,0.7804459691252144,0.9955102496418676,0.7828482312189463,0.995736150983833,0.7910326720881883
12,Sub18,Sub03_Sub20,0.015504595618629435,0.9943789264851758,0.4276017052168567,0.9006622516556292,0.9935269641250034,0.8716442953020134,0.9943815576013133,0.8929859645284309
13,Sub02,Sub03_Sub17,0.022587905875126296,0.9923060013189712,2.6494771249592306,0.6378737541528239,0.991155799411306,0.568625730994152,0.9923027681801343,0.6495239628534502
14,Sub21,Sub18_Sub09,0.016061255448234064,0.9952825013713659,0.16785438453418067,0.9570247933884297,0.9950618768234426,0.9520430107526883,0.9952838847175403,0.9569813075453049
15,Sub24,Sub02_Sub01,0.016847150340241583,0.9950733523100503,0.08189093118516269,0.9852459016393442,0.9943667262232218,0.9826555023923446,0.9950729313801652,0.9851833529995199
16,Sub14,Sub11_Sub17,0.02447226389361728,0.9936326709847404,0.14456429881829536,0.9508474576271186,0.9933082132113878,0.9452107279693487,0.9936335701174327,0.9503771540848897
17,Sub00,Sub03_Sub14,0.01858317942180651,0.9958177415804534,25.595935998295317,0.2982456140350877,0.9954142694311767,0.36291993134346257,0.9958194380278589,0.18335970742096314
18,Sub03,Sub04_Sub20,0.014992122958548708,0.9950369471710598,0.7280431665480137,0.8626198083067093,0.9943181395714701,0.8424728049728051,0.9950370113720323,0.8623177431104511
