fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.03651147007864589,0.9896623776531398,2.350771999359131,0.5686900958466453,0.9885096789229539,0.5491004962779157,0.9896628391925003,0.6020831882154598
2,Sub19,Sub11_Sub22,0.02160686012616174,0.9941783831282952,1.3519296089001727,0.7859531772575251,0.9935422160981311,0.7210738255033556,0.9941774917722657,0.7464577728897627
3,Sub04,Sub15_Sub00,0.005845258217370531,0.9985692273827868,1.7539361596107483,0.5475409836065573,0.9984678586259595,0.4240362811791383,0.998569327120972,0.4377756348441016
4,Sub15,Sub07_Sub21,0.0073447911050203,0.9978062959306789,0.00985093247727491,0.9966996699669967,0.9973239276230652,0.9967867231638419,0.9978057365923387,0.9967065390310471
5,Sub07,Sub18_Sub15,0.0088842579457883,0.997148497477517,0.6596090082312003,0.7770382695507487,0.9967387106419795,0.704126984126984,0.9971483126327678,0.763068358425197
6,Sub11,Sub04_Sub09,0.01718896237516802,0.9939473973808738,0.4267940824502148,0.9106858054226475,0.9932161588469318,0.8843482905982906,0.9939456518784802,0.9069769684375523
7,Sub23,Sub17_Sub03,0.016479074549958266,0.9951616450406862,0.472363606095314,0.8481848184818482,0.9946964045490233,0.8134948297897061,0.9951614679286402,0.8397075951175456
8,Sub09,Sub02_Sub20,0.024141188096513763,0.9948328935795955,0.8291407169267757,0.7867768595041322,0.994245949806804,0.7306944444444445,0.9948310247176919,0.7370913066796988
9,Sub17,Sub03_Sub19,0.006437294748644086,0.9981322786200835,3.6545972187595908,0.5356550580431177,0.9978262915148829,0.3895624353515672,0.9981320162022886,0.41583783393145923
10,Sub22,Sub18_Sub14,0.028260325896553695,0.9906951286261632,0.06493586589440384,0.9866666666666667,0.989861637876898,0.9834459875868657,0.9906954844812692,0.9866511219687737
11,Sub01,Sub02_Sub22,0.007543182731347365,0.997594050743657,0.11426330772228539,0.9725557461406518,0.9973213413043118,0.9680374379546931,0.9975936339276043,0.9725084456899912
12,Sub18,Sub03_Sub20,0.007676029509395807,0.9979058745729086,1.744189569534501,0.7748344370860927,0.9981615395117082,0.7017828662565505,0.9979059426789062,0.7064770410161099
13,Sub02,Sub03_Sub17,0.008019103274717863,0.9976918003956914,1.9619264492299409,0.7441860465116279,0.9974580961539026,0.6621345029239766,0.99769166969518,0.6568384924149795
14,Sub21,Sub18_Sub09,0.020650049975504063,0.991881513987932,1.009452957403937,0.7818181818181819,0.9910018088344342,0.7241577060931901,0.9918810025648809,0.7433797451343228
15,Sub24,Sub02_Sub01,0.012010282071262028,0.9956207576089336,1.7356567044349505,0.7737704918032787,0.9954229463868334,0.701270221007063,0.9956212130284134,0.7039302021439795
16,Sub14,Sub11_Sub17,0.015847572992141876,0.994620704797453,0.7317060608259454,0.8423728813559322,0.994124478031471,0.7933333333333333,0.9946198268564013,0.8192924502709689
17,Sub00,Sub03_Sub14,0.007247074908891719,0.9979088707902267,2.686841535568237,0.5358851674641149,0.9977423017079171,0.44009236319192757,0.9979087326085978,0.48823993217894546
18,Sub03,Sub04_Sub20,0.008239846402766104,0.9976839086798279,1.7911474860273302,0.6485623003194888,0.9975863858344473,0.5319264069264069,0.9976839045816358,0.5991321058037731
