metric,mean,std
train_acc,92.00454119906927,2.9886663358070757
test_acc,75.95338481990579,20.316088079737817
train_bal_acc,91.08913688537127,3.344102471589612
test_bal_acc,74.03809543652697,20.807105111599185
train_f1_acc,91.98613851810813,3.0012894274497413
test_f1_acc,75.35760975031879,20.67860561022186
train_loss,0.20719530417539575,0.07223357867001258
test_loss,0.9876969328145303,1.400844159512499
