fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,1.0439928749224523,0.4931265808863961,1.0355764329433441,0.4952076677316294,0.3333333333333333,0.3333333333333333,0.3257243262421154,0.3280221730700964
2,Sub19,Sub11_Sub22,1.045395455160341,0.492091388400703,1.0197010517120362,0.4983277591973244,0.3333333333333333,0.3333333333333333,0.3245832479439266,0.3314769469660774
3,Sub04,Sub15_Sub00,1.043581697302805,0.4944970283953335,1.0356932997703552,0.4819672131147541,0.3333333333333333,0.3333333333333333,0.3272369318182831,0.313491948353402
4,Sub15,Sub07_Sub21,0.565672013309452,0.7476143468246134,1.3517887234687804,0.26897689768976896,0.7137118747295919,0.31539922176076624,0.7447183941674391,0.2368943728272797
5,Sub07,Sub18_Sub15,1.0294378912532247,0.4928712436937925,1.0301236391067505,0.49417637271214643,0.3331026765247089,0.3333333333333333,0.32619256201836866,0.3268828122394376
6,Sub11,Sub04_Sub09,1.0439915224699907,0.4938923737206999,1.0345891952514648,0.49760765550239233,0.3333333333333333,0.3333333333333333,0.32656927782814016,0.33067856979072713
7,Sub23,Sub17_Sub03,0.9238872386358835,0.5230921486694524,0.9731442749500274,0.49834983498349833,0.39356702519319314,0.3333333333333333,0.4258501318661542,0.33150143208153415
8,Sub09,Sub02_Sub20,1.0435672002238827,0.49296394019349166,1.0296579658985139,0.48760330578512395,0.3333333333333333,0.3333333333333333,0.3255449643339641,0.31965105601469235
9,Sub17,Sub03_Sub19,1.0442534701807515,0.492309382553285,1.024460357427597,0.494195688225539,0.3333333333333333,0.3333333333333333,0.3248234327057749,0.32690414004708235
10,Sub22,Sub18_Sub14,0.9214375844368567,0.5396825396825397,0.9713650405406952,0.49833333333333335,0.41824213560035567,0.3333333333333333,0.4511642777973252,0.33148312940304037
11,Sub01,Sub02_Sub22,1.0442594173071267,0.49343832020997375,1.0240147888660431,0.47684391080617494,0.3333333333333333,0.3333333333333333,0.32606820456757496,0.307927078290631
12,Sub18,Sub03_Sub20,1.0448294722698104,0.4925603438774386,1.0250124335289001,0.49337748344370863,0.3333333333333333,0.3333333333333333,0.32510001134075805,0.3260010866213418
13,Sub02,Sub03_Sub17,0.9771022509028028,0.49758188612881954,1.0177857995033264,0.4983388704318937,0.371812528425407,0.3333333333333333,0.4000407653435422,0.33148927079726853
14,Sub21,Sub18_Sub09,1.0445897395794208,0.49325287986834887,1.0245084047317505,0.49586776859504134,0.3333333333333333,0.3333333333333333,0.32586363204585944,0.328752111775718
15,Sub24,Sub02_Sub01,1.044258413198111,0.4934311364134005,1.025110000371933,0.49836065573770494,0.3333333333333333,0.3333333333333333,0.32606027883809047,0.33151343401370303
16,Sub14,Sub11_Sub17,0.9688205002071141,0.4897354265012625,2.747930699586868,0.2457627118644068,0.34633231991587055,0.16773946360153258,0.3581652684060711,0.24394940014473712
17,Sub00,Sub03_Sub14,1.0090197647961092,0.4950473255558001,1.0393211007118226,0.48963317384370014,0.34332369916051525,0.3333333333333333,0.3499928891511866,0.32187876738761445
18,Sub03,Sub04_Sub20,1.0442472603959096,0.49332745119664717,1.033905017375946,0.4984025559105431,0.3333333333333333,0.3333333333333333,0.3259458920535603,0.3315599092624509
