metric,mean,std
train_acc,91.64872661202898,1.9404523273465375
test_acc,51.88866092425548,22.73339828956614
train_bal_acc,90.49637528439641,2.2438306721398886
test_bal_acc,46.93545361676875,22.158147173165908
train_f1_acc,91.61250216820271,1.9675095432386964
test_f1_acc,48.683265683325736,24.07213040442647
train_loss,0.20271609312890454,0.03827266790751058
test_loss,1.9477789327120665,1.2743942628606995
