metric,mean,std
train_acc,59.50811171365981,1.490865613256757
test_acc,45.83913694005186,12.380285147673353
train_bal_acc,56.04940776410407,2.2228031724591637
test_bal_acc,40.30796292562621,12.634883991450488
train_f1_acc,58.816719533394455,1.7703670702295389
test_f1_acc,38.94834597779564,11.880567755515347
train_loss,0.8001898212297874,0.0237383119731732
test_loss,1.6356892342368763,1.063609802862374
