metric,mean,std
train_acc,99.75456374166508,0.0965963647313916
test_acc,88.70942698828732,14.927644070844961
train_bal_acc,99.75519938421216,0.09186264221688327
test_bal_acc,87.31461194379023,17.033483218666337
train_f1_acc,99.75457248908869,0.09659330721387886
test_f1_acc,88.20105760430495,15.805276295627232
train_loss,0.008779022781731038,0.004620860986343499
test_loss,0.8404401098398427,1.3754991120143805
