metric,mean,std
train_acc,100.0,0.0
test_acc,90.27386592734662,14.956191868961701
train_bal_acc,100.0,0.0
test_bal_acc,89.24297255249785,14.946802538918341
train_f1_acc,100.0,0.0
test_f1_acc,89.6212157475921,16.302742434513558
train_loss,0.001082875737043126,0.00022373936156485635
test_loss,0.6018128382217179,1.3492795918421012
