fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.001477291891610043,1.0,0.05176734458655119,0.9776357827476039,1.0,0.9745450785773366,1.0,0.9776338623579953
2,Sub19,Sub11_Sub22,0.0008994473937491421,1.0,0.2713576748967171,0.9464882943143813,1.0,0.9564802386278896,1.0,0.9471629909313934
3,Sub04,Sub15_Sub00,0.0008811939201927679,1.0,0.2935133464052342,0.940983606557377,1.0,0.9315681379173442,1.0,0.9415771689529441
4,Sub15,Sub07_Sub21,0.0014915138175031946,1.0,0.032157353905495255,0.9884488448844885,1.0,0.9867025854005314,1.0,0.98841236559507
5,Sub07,Sub18_Sub15,0.0012029206494238072,1.0,0.031758300939873155,0.9866888519134775,1.0,0.9825108225108226,1.0,0.9866834451008576
6,Sub11,Sub04_Sub09,0.0007737981369489358,1.0,0.19382142973772715,0.9441786283891547,1.0,0.9291132478632479,1.0,0.9422040957019734
7,Sub23,Sub17_Sub03,0.0008639676240515352,1.0,0.8151205374393612,0.8382838283828383,1.0,0.7850877192982456,1.0,0.824278488655957
8,Sub09,Sub02_Sub20,0.0012960341413822284,1.0,0.10987553253071383,0.9636363636363636,1.0,0.9548422787193974,1.0,0.9631866420377028
9,Sub17,Sub03_Sub19,0.0009655138217365473,1.0,0.058414601563708854,0.978441127694859,1.0,0.9777330350484713,1.0,0.9783709738000527
10,Sub22,Sub18_Sub14,0.0008194753635406313,1.0,0.04950005444698036,0.9866666666666667,1.0,0.9833135255593136,1.0,0.9866535374804122
11,Sub01,Sub02_Sub22,0.001275171953643116,1.0,0.39827948063611984,0.9176672384219554,1.0,0.903104038956657,1.0,0.918410609606624
12,Sub18,Sub03_Sub20,0.0010243658083786164,1.0,0.0818368733569514,0.9668874172185431,1.0,0.9582891793241494,1.0,0.9663931389982887
13,Sub02,Sub03_Sub17,0.0012330465259664278,1.0,1.7919122993946075,0.654485049833887,1.0,0.5516374269005848,1.0,0.5962499024046922
14,Sub21,Sub18_Sub09,0.0012949240135640139,1.0,0.28389929731565644,0.9190082644628099,1.0,0.895663082437276,1.0,0.9147131003447828
15,Sub24,Sub02_Sub01,0.0010120909272599318,1.0,0.010597997152945026,0.9983606557377049,1.0,0.9978070175438596,1.0,0.9983592964804032
16,Sub14,Sub11_Sub17,0.0008913825329525733,1.0,0.19762337249703704,0.9593220338983051,1.0,0.9702681992337164,1.0,0.9593682581260613
17,Sub00,Sub03_Sub14,0.0009576570821440661,1.0,5.736536645889283,0.39712918660287083,1.0,0.469344614805939,1.0,0.3607007556396165
18,Sub03,Sub04_Sub20,0.0011319676627286933,1.0,0.4246589452959597,0.8849840255591054,1.0,0.8557248307248307,1.0,0.8814602023517547
