metric,mean,std
train_acc,84.99359884433471,2.5831657379811905
test_acc,76.62461612979266,19.513669740882897
train_bal_acc,83.32027205866248,2.650209427086396
test_bal_acc,74.11344871272088,19.706642904466833
train_f1_acc,84.99013092280553,2.561027170234941
test_f1_acc,76.04011880053031,19.861688921501973
train_loss,0.3987185534178719,0.05998182344030994
test_loss,0.6642554543438666,0.607148967055175
