fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.4555754373957227,0.8283294842186297,0.10008541336283087,0.9888178913738019,0.8141258647362196,0.9863178935759581,0.8288362467545062,0.988814473471531
2,Sub19,Sub11_Sub22,0.4812504865906455,0.8171133567662566,0.3491773622110486,0.8612040133779264,0.7983027518192319,0.8155555555555556,0.8173015296930869,0.8482360568720823
3,Sub04,Sub15_Sub00,0.32301215837958835,0.889060092449923,1.8337406754493712,0.34590163934426227,0.8734939390588838,0.31389862342243297,0.8893497045805678,0.33077594355143297
4,Sub15,Sub07_Sub21,0.4015995533941509,0.8548864758144127,0.41712435949593785,0.8465346534653465,0.8451368865670984,0.8024448591312155,0.8551760519666611,0.8416648887772589
5,Sub07,Sub18_Sub15,0.34048887399526745,0.8773853915332309,0.6241932774893939,0.7221297836938436,0.8647282204004032,0.6359916626583293,0.8770075973593109,0.7168198186550974
6,Sub11,Sub04_Sub09,0.38833036651493796,0.8581490040717509,1.1742093577980994,0.6283891547049442,0.8379154744421871,0.5803487730907085,0.8577969312146035,0.5845708437645484
7,Sub23,Sub17_Sub03,0.34598249374152895,0.8679349021332747,0.42955032309982927,0.8151815181518152,0.8529945194455514,0.7587428836993145,0.8676105485880706,0.8081030664213008
8,Sub09,Sub02_Sub20,0.5272649424476223,0.794744942832014,0.287417134642601,0.9090909090909091,0.7776129869414836,0.9251812617702448,0.7958442375516936,0.909565195401524
9,Sub17,Sub03_Sub19,0.31042259858621585,0.8846407382992749,0.2319056436419487,0.9320066334991708,0.8689256274093508,0.9297582449303601,0.8845200181481317,0.9325973187794395
10,Sub22,Sub18_Sub14,0.3894279585643248,0.8544061302681992,0.46629925146698953,0.7883333333333333,0.83959234394126,0.7920056237538922,0.8543995558816093,0.7963558669080468
11,Sub01,Sub02_Sub22,0.46031325326099265,0.8216316710411199,0.3207446925342083,0.8679245283018868,0.8057410229705297,0.8423747070455091,0.821845306693494,0.8679134072447527
12,Sub18,Sub03_Sub20,0.41001931714339995,0.844924501267497,0.7998084560036659,0.6688741721854304,0.8263827332348531,0.6546860210318353,0.8449004317959936,0.6697622290660135
13,Sub02,Sub03_Sub17,0.35392144916357693,0.8640360518795339,0.2713754564523697,0.9003322259136213,0.8480163308986727,0.8852631578947369,0.8637810038115921,0.9017188429568234
14,Sub21,Sub18_Sub09,0.43828274966119884,0.829950630828305,0.22341006440110506,0.9355371900826446,0.8114948334283083,0.9164516129032259,0.8298464065674297,0.9349895731030086
15,Sub24,Sub02_Sub01,0.43913024809810663,0.8327129406612656,0.25411178372742144,0.898360655737705,0.8129883431449074,0.8657154249259512,0.8321304684354203,0.8909492476956549
16,Sub14,Sub11_Sub17,0.41237074970365406,0.836425513228675,0.39219868150539694,0.847457627118644,0.8184774884599023,0.8021455938697318,0.8361338263877479,0.8339612848021258
17,Sub00,Sub03_Sub14,0.3326304350310648,0.87409200968523,1.8794423401355744,0.44178628389154706,0.8551673994065712,0.40977582651771266,0.873713439058964,0.42707106162964004
18,Sub03,Sub04_Sub20,0.3669108898496964,0.8684239550016544,1.9018039047718047,0.39456869009584666,0.8465522042538333,0.42376304251304253,0.8680302616161132,0.4033522649951747
