fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.07005735351932008,0.9753656658968437,3.970056910812855,0.48562300319488816,0.9741839649551296,0.42543941273779984,0.9753751316012976,0.5011082674726522
2,Sub19,Sub11_Sub22,0.041452619673723316,0.9856107205623902,0.17567374018835835,0.9481605351170569,0.985224313148643,0.9344220730797912,0.9856125256908284,0.9469258631479206
3,Sub04,Sub15_Sub00,0.07649948647652398,0.974025974025974,0.9673780216297019,0.6754098360655738,0.970292460085514,0.5817968040190262,0.9740138169372395,0.639201372221495
4,Sub15,Sub07_Sub21,0.05085244894815752,0.9833278490731601,0.8365102589246817,0.8234323432343235,0.9826181123564562,0.7791984697122759,0.9833276479059664,0.8083212464622511
5,Sub07,Sub18_Sub15,0.08656629213372936,0.9699495503399869,0.8475121991970809,0.78369384359401,0.9669802952494185,0.7221484688151354,0.9699515156222754,0.7587996091284327
6,Sub11,Sub04_Sub09,0.0730734283406235,0.9754594475624518,0.6467423816327937,0.8389154704944178,0.9738821821414421,0.8058226495726496,0.9754612038169801,0.8335142295371233
7,Sub23,Sub17_Sub03,0.05141332458665634,0.9817462062898614,0.8691009037196636,0.7524752475247525,0.9810008666771698,0.6786772394562566,0.9817511181768467,0.7060761741938589
8,Sub09,Sub02_Sub20,0.07155216043534969,0.9737247141600703,1.8270821292768233,0.7289256198347107,0.972218890026539,0.6631002824858757,0.9737184392964225,0.6465443379274084
9,Sub17,Sub03_Sub19,0.0689915073595915,0.9784662711491979,1.527326986566186,0.6169154228855721,0.9774530396999109,0.5056601958095789,0.978484742372598,0.5727094577632043
10,Sub22,Sub18_Sub14,0.10587014190826591,0.9635467980295567,0.23749316368630388,0.905,0.9584328702536462,0.8736496847492349,0.9635256951505764,0.8986701465692974
11,Sub01,Sub02_Sub22,0.0646193021178975,0.9769247594050744,0.23703405298292637,0.9142367066895368,0.9755789007984704,0.9125185919375954,0.9769346885408291,0.9151752330790599
12,Sub18,Sub03_Sub20,0.025383573601802836,0.9914030640361512,1.9534352278133156,0.7516556291390728,0.991299363346195,0.6774991169198162,0.9914026010548378,0.6637386820941721
13,Sub02,Sub03_Sub17,0.039615682866815084,0.9856012310397889,1.7588869796163635,0.7475083056478405,0.9853545876294417,0.6766374269005847,0.9856067529446924,0.7211807290523298
14,Sub21,Sub18_Sub09,0.06662308543894466,0.9769610532089962,0.15260844104923307,0.9454545454545454,0.975487377803702,0.9379569892473117,0.9769593141461542,0.9451935201195258
15,Sub24,Sub02_Sub01,0.03973082651814016,0.9859864243485877,0.2016647211901727,0.9393442622950819,0.9856845782156474,0.9196570972886763,0.9859909084540481,0.9379137335028078
16,Sub14,Sub11_Sub17,0.03757302908852071,0.9869359973652432,0.9901157245971263,0.7,0.9863309217321065,0.6098850574712643,0.9869392273181676,0.6624621472155718
17,Sub00,Sub03_Sub14,0.054672686911096245,0.9817301342725071,1.9597909092903136,0.4864433811802233,0.9799824051961211,0.461834902535817,0.9817284339250381,0.514237060577635
18,Sub03,Sub04_Sub20,0.046353577091817706,0.9842285210102569,0.894577507302165,0.7827476038338658,0.9838359648766882,0.7207688145188146,0.9842404265383965,0.774021570322883
