fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.009118566987832514,0.9969207082371054,0.34095093640808044,0.9217252396166135,0.9968719218143148,0.9222101599117729,0.9969204566680252,0.9216854453577445
2,Sub19,Sub11_Sub22,0.006662353189363734,0.9978031634446397,0.8629614579374902,0.8260869565217391,0.9978129250218023,0.882565249813572,0.9978031791533457,0.8247316383453642
3,Sub04,Sub15_Sub00,0.005984159665004741,0.9981289896544134,1.2625237189175096,0.839344262295082,0.9980291811725007,0.7931392534567138,0.9981289942523325,0.8192733522976162
4,Sub15,Sub07_Sub21,0.007888322040541228,0.9970384995064165,0.057891996586204184,0.9834983498349835,0.9972283851326124,0.977924944812362,0.9970386809774561,0.9833533010835329
5,Sub07,Sub18_Sub15,0.006415022215138392,0.9985742487387586,0.12641046782018747,0.956738768718802,0.9986153730089901,0.9432611832611832,0.9985742527879765,0.9561922689492661
6,Sub11,Sub04_Sub09,0.009680428364396941,0.9971387696709585,0.5441419020236935,0.9266347687400319,0.9970808237761665,0.925413564929694,0.9971387850146339,0.9263258511978397
7,Sub23,Sub17_Sub03,0.0682632028916118,0.9940620189135694,1.0678030663053506,0.7673267326732673,0.9938803862822079,0.691878703380969,0.9940627036154981,0.7455071455033112
8,Sub09,Sub02_Sub20,0.009841712609330725,0.9970316622691293,0.20585814984997342,0.9636363636363636,0.9970004059750036,0.9547033898305085,0.9970311544925113,0.9633236513683527
9,Sub17,Sub03_Sub19,0.004174581631082697,0.9987914744012305,0.6149534184107324,0.9552238805970149,0.9986927811746398,0.965527410935508,0.9987915021257214,0.9560502239866892
10,Sub22,Sub18_Sub14,0.007468225586047344,0.9971538040503558,0.14813826656900347,0.97,0.996886987318255,0.9676760164873137,0.9971539085757808,0.9699255450789698
11,Sub01,Sub02_Sub22,0.008593844480436439,0.997594050743657,1.9661820957100318,0.7753001715265866,0.9976030336072806,0.753766955475867,0.9975940917547668,0.7731098544860822
12,Sub18,Sub03_Sub20,0.010694742105506905,0.9972445718064588,0.18637620830463675,0.9619205298013245,0.9971514109860546,0.9517102319557282,0.9972447650702977,0.9612288986564552
13,Sub02,Sub03_Sub17,0.008198358588265842,0.9978017146625632,2.186216378211975,0.5963455149501661,0.9979519786087118,0.489327485380117,0.9978022140417461,0.5562174393036351
14,Sub21,Sub18_Sub09,0.003540891250843749,0.9990126165660999,0.1406065987758666,0.9636363636363636,0.9989134901748264,0.9557347670250896,0.9990125956797239,0.9632090852870074
15,Sub24,Sub02_Sub01,0.01474546598005141,0.9955112765491569,0.04995521169003041,0.9918032786885246,0.99549453063704,0.9934210526315789,0.995512146966651,0.9918070382363727
16,Sub14,Sub11_Sub17,0.014041409612237639,0.9964869908881326,0.13895426339149708,0.964406779661017,0.9965064465415154,0.9586973180076628,0.9964868775755422,0.9642265759064497
17,Sub00,Sub03_Sub14,0.00916271480458254,0.9966982170372001,6.1956408500671385,0.4609250398724083,0.9968535153423072,0.4955160546581605,0.9966982215570048,0.45177147563060066
18,Sub03,Sub04_Sub20,0.007643894300612451,0.9976839086798279,0.6384810621850192,0.8753993610223643,0.9979411350757837,0.8398552836052836,0.9976843057755934,0.8707271259458398
