metric,mean,std
train_acc,84.47357107149254,2.4311132813024563
test_acc,67.89303520319446,18.0950701690316
train_bal_acc,82.82074574627416,2.6239987984042537
test_bal_acc,64.33444373655905,19.02406477839026
train_f1_acc,84.43921025732264,2.445793043738516
test_f1_acc,67.22449657686926,18.74562639888718
train_loss,0.36970238554060014,0.04822919969676524
test_loss,0.8455018008903911,0.5652912665750157
