fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,0.13856843724432918,0.9513911800285935,2.339765202999115,0.560702875399361,0.9430782841569961,0.5667493796526054,0.9513232923131233,0.5878348039849207
2,Sub19,Sub11_Sub22,0.01945479210634302,0.9960456942003515,0.11230146543239243,0.9698996655518395,0.9954973462880093,0.96110365398956,0.9960435090804852,0.9696531992749762
3,Sub04,Sub15_Sub00,0.07303381218037135,0.974356152322254,1.795648688171059,0.6770491803278689,0.970512247525153,0.5909090909090909,0.974354030730197,0.5737541334143463
4,Sub15,Sub07_Sub21,0.03359250689391047,0.9901283316880553,0.1466460693627596,0.9504950495049505,0.9887565788766569,0.9375841845324953,0.9901221597056935,0.9503608845255785
5,Sub07,Sub18_Sub15,0.11375869637251729,0.960078964685238,0.710919825360179,0.7853577371048253,0.9537758909994025,0.7150104216770883,0.9600295998644657,0.7535032846714662
6,Sub11,Sub04_Sub09,0.09178122773136892,0.9696269395840211,0.08430769741535186,0.9728867623604466,0.9647051541310955,0.974464088778605,0.9695761104834989,0.9730776346871378
7,Sub23,Sub17_Sub03,0.02328769999116452,0.9930723553991643,0.5800861090421676,0.8250825082508251,0.9922280751445879,0.7795253863134658,0.9930695105145775,0.8188070697613147
8,Sub09,Sub02_Sub20,0.1251041932652394,0.9615215479331575,0.4139748398214579,0.8198347107438017,0.955121719327964,0.7748234463276836,0.9614380947995136,0.797213025107183
9,Sub17,Sub03_Sub19,0.08414286600115399,0.9701164579213359,1.160015194118023,0.7197346600331676,0.9658541834481129,0.6293757667604821,0.9700798519372813,0.6601996252588728
10,Sub22,Sub18_Sub14,0.13123644510697988,0.9533661740558292,0.13768163393251598,0.9366666666666666,0.9442183011549704,0.9262560609622641,0.953296069869596,0.9357195296073458
11,Sub01,Sub02_Sub22,0.09541951068159607,0.9687226596675416,0.2236102558672428,0.9193825042881647,0.9633140465071852,0.909951399045882,0.968687464347087,0.9185758334361742
12,Sub18,Sub03_Sub20,0.07662952767396478,0.9743194092361953,0.44128946531563995,0.8245033112582781,0.9712364922529294,0.77401882528163,0.9743046335237232,0.7975002803905674
13,Sub02,Sub03_Sub17,0.05397780334007823,0.9808749175642999,0.9441844841465354,0.7774086378737541,0.9785216389754249,0.7077777777777777,0.9808680665777918,0.7430559162767448
14,Sub21,Sub18_Sub09,0.07835201890621749,0.9729018102029622,0.3717410624027252,0.8644628099173554,0.9683459481177884,0.8410394265232976,0.9728755558386053,0.8631291748195892
15,Sub24,Sub02_Sub01,0.09598798708369334,0.9671556820670024,0.05376392425969243,0.9852459016393442,0.9614631655147908,0.9837235133287766,0.9671210010037963,0.9851930713572875
16,Sub14,Sub11_Sub17,0.020584287309449993,0.9951696124711823,0.6816753642924596,0.8254237288135593,0.9942828046446248,0.772183908045977,0.9951676408231143,0.8104428665352051
17,Sub00,Sub03_Sub14,0.03966526597948142,0.987343165309267,2.773187494277954,0.47368421052631576,0.9854650636850485,0.40286090425409915,0.9873387596080261,0.44541193293855297
18,Sub03,Sub04_Sub20,0.09417356844519226,0.9683467519576486,0.6592268005013466,0.7715654952076677,0.9639254027154679,0.7018009768009769,0.9683305530492471,0.7629722701998852
