fold,test_subjects,val_subjects,train_loss,train_acc,test_loss,test_acc,train_bal_acc,test_bal_acc,train_f1_acc,test_f1_acc
1,Sub20,Sub09_Sub21,1.0442703978998678,0.4931265808863961,1.0357531607151031,0.4952076677316294,0.3333333333333333,0.3333333333333333,0.3257243262421154,0.3280221730700964
2,Sub19,Sub11_Sub22,1.046209207781545,0.492201230228471,1.0206376492977143,0.4983277591973244,0.3335485318149849,0.3333333333333333,0.32506889145461426,0.3314769469660774
3,Sub04,Sub15_Sub00,1.0438880475474075,0.4944970283953335,1.0356423199176787,0.4819672131147541,0.3333333333333333,0.3333333333333333,0.3272369318182831,0.313491948353402
4,Sub15,Sub07_Sub21,1.0446979770293603,0.49325435998683775,1.0299070358276368,0.4867986798679868,0.3333333333333333,0.3333333333333333,0.32586526470703825,0.3187693908125552
5,Sub07,Sub18_Sub15,1.0484594002470269,0.4935292827374424,1.021959227323532,0.49417637271214643,0.33347800925925924,0.3333333333333333,0.3262907587405661,0.3268828122394376
6,Sub11,Sub04_Sub09,1.0442881957745889,0.4938923737206999,1.0350893557071685,0.49760765550239233,0.3333333333333333,0.3333333333333333,0.32656927782814016,0.33067856979072713
7,Sub23,Sub17_Sub03,1.0476155997989895,0.49219265449747085,1.0227872669696807,0.49834983498349833,0.33325887871342413,0.3333333333333333,0.3247673565490312,0.33150143208153415
8,Sub09,Sub02_Sub20,1.0448150909863985,0.49296394019349166,1.0294073104858399,0.48760330578512395,0.3333333333333333,0.3333333333333333,0.3255449643339641,0.31965105601469235
9,Sub17,Sub03_Sub19,1.0459628167685928,0.492309382553285,1.0245522677898407,0.494195688225539,0.3333333333333333,0.3333333333333333,0.3248234327057749,0.32690414004708235
10,Sub22,Sub18_Sub14,1.0449143881564373,0.4928297755883963,1.0241260051727294,0.49833333333333335,0.3333333333333333,0.3333333333333333,0.3253970300944431,0.33148312940304037
11,Sub01,Sub02_Sub22,1.04485203127761,0.49300087489063865,1.0245692491531373,0.47684391080617494,0.333107502397664,0.3333333333333333,0.3261157602483324,0.307927078290631
12,Sub18,Sub03_Sub20,1.0449499987380606,0.4925603438774386,1.0256864190101624,0.49337748344370863,0.3333333333333333,0.3333333333333333,0.32510001134075805,0.3260010866213418
13,Sub02,Sub03_Sub17,1.0466451524020908,0.4923060013189712,1.0228361189365387,0.4983388704318937,0.3333333333333333,0.3333333333333333,0.3248197068435843,0.33148927079726853
14,Sub21,Sub18_Sub09,1.044818585986024,0.49325287986834887,1.0232844710350038,0.49586776859504134,0.3333333333333333,0.3333333333333333,0.32586363204585944,0.328752111775718
15,Sub24,Sub02_Sub01,1.0445536450072601,0.4934311364134005,1.0244157195091248,0.49836065573770494,0.3333333333333333,0.3333333333333333,0.32606027883809047,0.33151343401370303
16,Sub14,Sub11_Sub17,1.0448446177936102,0.4928093094741465,1.0192398488521577,0.4915254237288136,0.3333333333333333,0.3333333333333333,0.3253744653963,0.323959938366718
17,Sub00,Sub03_Sub14,1.0446779186456976,0.4930662557781202,1.0402488887310029,0.48963317384370014,0.3333333333333333,0.3333333333333333,0.32565779535397,0.32187876738761445
18,Sub03,Sub04_Sub20,1.0447438854566762,0.49332745119664717,1.0335757970809936,0.4984025559105431,0.3333333333333333,0.3333333333333333,0.3259458920535603,0.3315599092624509
